smiles,scaffold,r1_fragment,r2_fragment,is_biased,id,mw,logp,hbd,hba,tpsa,rotatable_bonds,ring_count,aromatic_rings,heavy_atoms,num_heteroatoms,pass_lipinski,pass_veber,pass_complexity,pass_aggregation,pass_pains,passes_all,qed,sa_score,sa_inv,binding_proxy,logp_dev,tpsa_score,norm_qed,norm_sa,norm_binding,norm_logp,norm_tpsa,composite_score,robustness_bonus,final_score,rank
CC(C)c1cccc2[nH]c(N)nc12,benzimidazole,N,C(C)C,True,SMOL-0184,175.23499999999996,2.2685,2,2,54.7,1,2,2,13,3,True,True,True,True,True,True,0.6981,3.0,0.7,0.2762,0.2315,0.5,0.6981,0.7,0.2762,0.0579,0.5,46.66,6.6,53.26,198
O=C(O)c1cc2c3cc1C(=CC=CC=CN=2)C=CN=3,other,c1ccccc1,C(=O)O,True,SMOL-0310,250.25700000000003,1.6181999999999996,1,3,62.019999999999996,1,3,1,19,4,True,True,True,True,True,True,0.8228,8.3,0.17,0.3262,0.8818,1.0,0.8228,0.17,0.3262,0.2205,1.0,46.55,6.7,53.25,199
CCNc1cc2cccc(O)c2[nH]1,indole,O,NCC,True,SMOL-0227,176.21899999999997,2.3053000000000003,3,2,48.05,2,2,2,13,3,True,True,True,True,True,True,0.6572,3.0,0.7,0.3063,0.1947,0.5,0.6572,0.7,0.3063,0.0487,0.5,46.63,6.6,53.23,200
CCNc1c(O)[nH]c2ccccc12,indole,O,NCC,True,SMOL-0279,176.219,2.3053,3,2,48.05,2,2,2,13,3,True,True,True,True,True,True,0.6572,3.0,0.7,0.3063,0.1947,0.5,0.6572,0.7,0.3063,0.0487,0.5,46.63,6.6,53.23,201
CNC(=O)c1cccc2cc(C(F)(F)F)[nH]c12,indole,C(=O)NC,C(F)(F)F,False,SMOL-0409,242.19999999999996,2.5463000000000005,2,1,44.89,1,2,2,17,6,True,True,True,True,True,True,0.7926,3.16,0.6841,0.19,0.0463,0.5,0.7926,0.6841,0.19,0.0116,0.5,46.58,6.6,53.18,202
O=C(O)C1=CC=C2N=NNN=Cc3cnc2nc31,phenylpyridine,c1nn[nH]n1,C(=O)O,True,SMOL-0126,242.198,0.6034,2,7,112.19,1,3,1,18,8,True,True,True,True,True,True,0.7484,7.53,0.2467,0.5325,1.8966,1.0,0.7484,0.2467,0.5325,0.4741,1.0,49.88,3.3,53.18,203
CCNc1nc2c([nH]1)=C1C=CC1COCCNC=2,indole,C1COCCN1,NCC,True,SMOL-0154,246.314,-0.4639999999999991,3,4,61.97,2,3,1,18,5,True,True,True,True,True,True,0.6604,4.3,0.57,0.4725,2.964,1.0,0.6604,0.57,0.4725,0.741,1.0,49.68,3.3,52.98,204
CC(C)c1cc2cccc(C(N)=O)c2[nH]1,indole,C(=O)N,C(C)C,True,SMOL-0306,202.25699999999995,2.3901999999999997,2,1,58.88,2,2,2,15,3,True,True,True,True,True,True,0.7714,3.0,0.7,0.19,0.1098,0.5,0.7714,0.7,0.19,0.0275,0.5,46.21,6.6,52.81,205
Oc1cc2c3cc1C(=CC=N3)N=NNN=N2,other,c1nn[nH]n1,O,False,SMOL-0483,214.18800000000002,2.4181,2,7,94.06,0,3,1,16,7,True,True,True,True,True,True,0.6932,8.71,0.1287,0.4763,0.0819,1.0,0.6932,0.1287,0.4763,0.0205,1.0,48.99,3.3,52.29,206
CCNc1cc2c3cc1C(C=CN=2)CNCCNN=3,other,NCC,C1CNCCN1,True,SMOL-0305,257.34099999999995,0.07630000000000076,3,5,60.81,2,4,1,19,5,True,True,True,True,True,True,0.7028,9.6,0.04,0.6088,2.4237,1.0,0.7028,0.04,0.6088,0.6059,1.0,45.57,6.7,52.27,207
CNC(=O)c1cc2nccnc2cc1Cl,other,C(=O)NC,Cl,False,SMOL-0493,221.647,1.6428,1,3,54.88,1,2,2,15,5,True,True,True,True,True,True,0.7967,3.1,0.69,0.22,0.8572,0.5,0.7967,0.69,0.22,0.2143,0.5,45.67,6.6,52.27,208
NC(=O)c1nc2c(C(N)=O)cccc2[nH]1,benzimidazole,C(=O)N,C(=O)N,True,SMOL-0026,204.18900000000002,-0.23930000000000112,3,3,114.85999999999999,2,2,2,15,6,True,True,True,True,True,True,0.6265,3.3,0.67,0.28,2.7393,1.0,0.6265,0.67,0.28,0.6848,1.0,45.61,6.6,52.21,209
CC(=O)Nc1nc2c([nH]1)=C1C=CC1COCCNC=2,indole,C1COCCN1,NC(=O)C,True,SMOL-0264,260.29699999999997,-0.9373999999999991,3,4,79.04,1,3,1,19,6,True,True,True,True,True,True,0.6089,4.35,0.5653,0.4163,3.4374,1.0,0.6089,0.5653,0.4163,0.8593,1.0,45.42,6.7,52.12,210
Cc1cccc2cc(C(=O)O)[nH]c12,indole,C,C(=O)O,False,SMOL-0351,175.187,2.1745200000000002,2,1,53.089999999999996,1,2,2,13,3,True,True,True,True,True,True,0.6974,3.0,0.7,0.2462,0.3255,0.5,0.6974,0.7,0.2462,0.0814,0.5,45.51,6.6,52.11,211
NC1=C2C=CNCCNCC(C=C1)c1ccnc2c1,phenylpyridine,N,C1CNCCN1,False,SMOL-0419,254.33700000000002,1.1112999999999997,3,4,62.97,0,3,1,19,4,True,True,True,True,True,True,0.6488,9.1,0.09,0.5287,1.3887,1.0,0.6488,0.09,0.5287,0.3472,1.0,45.41,6.7,52.11,212
CCNc1c[nH]nc1C(N)=O,pyrazole,NCC,C(N)=O,True,SMOL-0181,154.17299999999997,-0.05960000000000015,3,3,83.80000000000001,3,1,1,11,5,True,True,True,True,True,True,0.5699,2.96,0.7036,0.2863,2.5596,1.0,0.5699,0.7036,0.2863,0.6399,1.0,45.51,6.6,52.11,213
Oc1cc2nccnc2cc1C(F)(F)F,other,O,C(F)(F)F,True,SMOL-0191,214.14599999999996,2.3541999999999996,1,3,46.010000000000005,0,2,2,15,6,True,True,True,True,True,True,0.7317,3.3,0.67,0.22,0.1458,0.5,0.7317,0.67,0.22,0.0365,0.5,45.43,6.6,52.03,214
Nc1nc2cccc(C(F)(F)F)c2[nH]1,indole,C(F)(F)F,N,True,SMOL-0290,201.15099999999995,2.1639,2,2,54.699999999999996,0,2,2,14,6,True,True,True,True,True,True,0.6857,3.39,0.6614,0.2762,0.3361,0.5,0.6857,0.6614,0.2762,0.084,0.5,45.32,6.6,51.92,215
CC(=O)Nc1c(C(C)C)[nH]c2ccccc12,indole,C(C)C,NC(=O)C,False,SMOL-0496,216.284,3.2497000000000016,2,1,44.89,2,2,2,16,3,True,True,True,True,True,True,0.7948,3.0,0.7,0.19,0.7497,0.5,0.7948,0.7,0.19,0.1874,0.5,45.2,6.6,51.8,216
CNC(=O)c1c(OC)[nH]c2ccccc12,indole,OC,C(=O)NC,False,SMOL-0435,204.229,1.5360999999999998,2,2,54.12,2,2,2,15,4,True,True,True,True,True,True,0.7791,3.0,0.7,0.22,0.9639,0.5,0.7791,0.7,0.22,0.241,0.5,45.17,6.6,51.77,217
NS(=O)(=O)c1nc2c(C(=O)O)cccc2[nH]1,benzimidazole,S(=O)(=O)N,C(=O)O,True,SMOL-0222,241.228,-0.09150000000000008,3,4,126.14000000000001,2,2,2,16,8,True,True,True,True,True,True,0.6767,3.6,0.64,0.4788,2.5915,0.5,0.6767,0.64,0.4788,0.6479,0.5,45.1,6.6,51.7,218
CC(C)c1[nH]c2ccccc2c1N,indole,C(C)C,N,True,SMOL-0077,174.24699999999996,2.873500000000001,2,1,41.81,1,2,2,13,2,True,True,True,True,True,True,0.6854,3.0,0.7,0.2462,0.3735,0.5,0.6854,0.7,0.2462,0.0934,0.5,45.09,6.6,51.69,219
CC(=O)Nn1nccc1S(N)(=O)=O,pyrazole,S(=O)(=O)N,NC(=O)C,True,SMOL-0339,204.21099999999998,-1.3794999999999997,2,5,107.07999999999998,2,1,1,13,8,True,True,True,True,True,True,0.6186,3.45,0.6554,0.3725,3.8795,1.0,0.6186,0.6554,0.3725,0.9699,1.0,45.05,6.6,51.65,220
CCc1cccc2[nH]c(C(=O)NC)nc12,benzimidazole,C(=O)NC,CC,True,SMOL-0318,203.24499999999998,1.4848999999999999,2,2,57.78,2,2,2,15,4,True,True,True,True,True,True,0.7764,3.0,0.7,0.22,1.0151,0.5,0.7764,0.7,0.22,0.2538,0.5,44.97,6.6,51.57,221
CCc1c(N)[nH]c2ccccc12,indole,N,CC,True,SMOL-0100,160.22,2.3125,2,1,41.81,1,2,2,12,2,True,True,True,True,True,True,0.66,3.0,0.7,0.2462,0.1875,0.5,0.66,0.7,0.2462,0.0469,0.5,44.92,6.6,51.52,222
CC(=O)Nc1n[nH]cc1S(N)(=O)=O,pyrazole,S(=O)(=O)N,NC(=O)C,False,SMOL-0427,204.21099999999998,-0.9845000000000002,3,4,117.94,2,1,1,13,8,True,True,True,True,True,True,0.573,3.45,0.6554,0.3725,3.4845,1.0,0.573,0.6554,0.3725,0.8711,1.0,44.9,6.6,51.5,223
COc1nc2cccc(OC)c2[nH]1,indole,OC,OC,True,SMOL-0151,178.19099999999997,1.5800999999999998,1,3,47.14,2,2,2,13,4,True,True,True,True,True,True,0.759,3.02,0.6977,0.22,0.9199,0.5,0.759,0.6977,0.22,0.23,0.5,44.73,6.6,51.33,224
CCNc1c[nH]nc1NCC,pyrazole,NCC,NCC,True,SMOL-0180,154.21699999999998,1.2732999999999999,3,3,52.74,4,1,1,11,4,True,True,True,True,True,True,0.6119,2.69,0.7309,0.3425,1.2267,0.5,0.6119,0.7309,0.3425,0.3067,0.5,44.62,6.6,51.22,225
CCc1cccc2nc(N)[nH]c12,indole,CC,N,False,SMOL-0379,161.20799999999997,1.7074999999999998,2,2,54.699999999999996,1,2,2,12,3,True,True,True,True,True,True,0.6685,3.0,0.7,0.2762,0.7925,0.5,0.6685,0.7,0.2762,0.1981,0.5,44.52,6.6,51.12,226
NC(=O)c1ncc2c(n1)=C1C=CC1COCCNC=2,phenylpyridine,C(N)=O,C1COCCN1,True,SMOL-0280,258.28099999999995,-1.729999999999998,2,5,90.13000000000001,1,3,1,19,6,True,True,True,True,True,True,0.6245,4.35,0.5653,0.4163,4.23,1.0,0.6245,0.5653,0.4163,1.0,1.0,44.41,6.7,51.11,227
CC(=O)Nc1nc2cccc(C)c2[nH]1,indole,C,NC(=O)C,False,SMOL-0423,189.218,1.8297199999999996,2,2,57.78,1,2,2,14,4,True,True,True,True,True,True,0.7186,3.0,0.7,0.22,0.6703,0.5,0.7186,0.7,0.22,0.1676,0.5,44.39,6.6,50.99,228
CC(=O)Nc1nc2c([nH]1)=CC=CC1CNCCNC=21,benzimidazole,NC(=O)C,C1CNCCN1,True,SMOL-0197,259.31300000000005,-1.364399999999998,4,4,81.84,1,3,1,19,6,True,True,True,True,True,True,0.5018,4.35,0.5653,0.5025,3.8644,1.0,0.5018,0.5653,0.5025,0.9661,1.0,44.26,6.7,50.96,229
CC(=O)Nc1ccnn1CC(C)C,pyrazole,NC(=O)C,CC(C)C,False,SMOL-0354,181.23899999999998,1.4974999999999998,1,3,46.92,3,1,1,13,4,True,True,True,True,True,True,0.7677,2.52,0.7477,0.17,1.0025,0.5,0.7677,0.7477,0.17,0.2506,0.5,44.24,6.6,50.84,230
CNC(=O)c1ncc2cccc(C)c2n1,phenylpyridine,C(=O)NC,C,True,SMOL-0308,201.22899999999998,1.29782,1,3,54.88,1,2,2,15,4,True,True,True,True,True,True,0.7561,3.0,0.7,0.22,1.2022,0.5,0.7561,0.7,0.22,0.3005,0.5,44.0,6.6,50.6,231
Oc1cccc2nc(C(F)(F)F)[nH]c12,indole,O,C(F)(F)F,False,SMOL-0387,202.135,2.2873,2,2,48.910000000000004,0,2,2,14,6,True,True,True,True,True,True,0.688,3.39,0.6614,0.22,0.2127,0.5,0.688,0.6614,0.22,0.0532,0.5,44.0,6.6,50.6,232
NC(=O)c1ccnn1C(=O)O,pyrazole,C(=O)N,C(=O)O,True,SMOL-0253,155.113,-0.4919000000000003,2,4,98.21000000000001,1,1,1,11,6,True,True,True,True,True,True,0.5711,3.24,0.6764,0.2863,2.9919,1.0,0.5711,0.6764,0.2863,0.748,1.0,43.91,6.6,50.51,233
NC(=O)n1nccc1C(=O)O,pyrazole,C(=O)O,C(N)=O,True,SMOL-0022,155.11299999999997,-0.4919000000000003,2,4,98.21000000000001,1,1,1,11,6,True,True,True,True,True,True,0.5711,3.24,0.6764,0.2863,2.9919,1.0,0.5711,0.6764,0.2863,0.748,1.0,43.91,6.6,50.51,234
COc1cccc2cnc(O)nc12,phenylpyridine,O,OC,True,SMOL-0334,176.17499999999998,1.3439999999999999,1,4,55.24,1,2,2,13,4,True,True,True,True,True,True,0.712,3.02,0.6977,0.25,1.156,0.5,0.712,0.6977,0.25,0.289,0.5,43.86,6.6,50.46,235
CNC(=O)c1n[nH]cc1OC,pyrazole,OC,C(=O)NC,True,SMOL-0228,155.15699999999998,-0.2221000000000004,2,3,67.01,2,1,1,11,5,True,True,True,True,True,True,0.6199,2.96,0.7036,0.2,2.7221,1.0,0.6199,0.7036,0.2,0.6805,1.0,43.77,6.6,50.37,236
CNC(=O)c1c[nH]nc1OC,pyrazole,C(=O)NC,OC,False,SMOL-0357,155.15699999999998,-0.2221000000000004,2,3,67.01,2,1,1,11,5,True,True,True,True,True,True,0.6199,2.96,0.7036,0.2,2.7221,1.0,0.6199,0.7036,0.2,0.6805,1.0,43.77,6.6,50.37,237
NS(=O)(=O)c1[nH]c2c3c1C(=CC=CC=CC=3)C=CC=2,indole,S(=O)(=O)N,c1ccccc1,True,SMOL-0102,272.329,0.3023000000000011,2,2,75.95,1,3,1,19,5,True,True,True,True,True,True,0.7713,8.3,0.17,0.3825,2.1977,1.0,0.7713,0.17,0.3825,0.5494,1.0,43.66,6.7,50.36,238
CNC(=O)c1n[nH]cc1C(=O)O,pyrazole,C(=O)O,C(=O)NC,True,SMOL-0080,169.14,-0.5325000000000002,3,3,95.08,2,1,1,12,6,True,True,True,True,True,True,0.554,3.1,0.69,0.2863,3.0325,1.0,0.554,0.69,0.2863,0.7581,1.0,43.66,6.6,50.26,239
CNC(=O)c1c[nH]nc1C(=O)O,pyrazole,C(=O)NC,C(=O)O,True,SMOL-0058,169.14,-0.5325000000000002,3,3,95.08,2,1,1,12,6,True,True,True,True,True,True,0.554,3.1,0.69,0.2863,3.0325,1.0,0.554,0.69,0.2863,0.7581,1.0,43.66,6.6,50.26,240
O=C(O)c1[nH]c2c3c1C(=CC=C2)N=NNN=C3,indole,C(=O)O,c1nn[nH]n1,True,SMOL-0244,229.19900000000004,1.3848999999999998,3,5,102.19999999999999,1,3,1,17,7,True,True,True,True,True,True,0.6774,8.64,0.1365,0.5025,1.1151,1.0,0.6774,0.1365,0.5025,0.2788,1.0,46.95,3.3,50.25,241
NC(=O)c1[nH]c2ccccc2c1Cl,indole,C(=O)N,Cl,False,SMOL-0367,194.62099999999998,1.9202,2,1,58.88,1,2,2,13,4,True,True,True,True,True,True,0.7161,3.02,0.6977,0.19,0.5798,0.5,0.7161,0.6977,0.19,0.145,0.5,43.61,6.6,50.21,242
O=C(O)c1nc2c([nH]1)=CC=CC1CCC=21,benzimidazole,C(=O)O,C1CC1,True,SMOL-0064,202.213,0.01890000000000014,2,2,65.97999999999999,1,3,1,15,4,True,True,True,True,True,True,0.6743,4.3,0.57,0.3262,2.4811,1.0,0.6743,0.57,0.3262,0.6203,1.0,46.84,3.3,50.14,243
COc1cc2cccc(O)c2[nH]1,indole,O,OC,True,SMOL-0062,163.176,1.8821,2,2,45.25,1,2,2,12,3,True,True,True,True,True,True,0.6738,3.0,0.7,0.22,0.6179,0.5,0.6738,0.7,0.22,0.1545,0.5,43.4,6.6,50.0,244
COc1[nH]c2ccccc2c1O,indole,OC,O,True,SMOL-0169,163.17599999999996,1.8820999999999999,2,2,45.25,1,2,2,12,3,True,True,True,True,True,True,0.6738,3.0,0.7,0.22,0.6179,0.5,0.6738,0.7,0.22,0.1545,0.5,43.4,6.6,50.0,245
CC(=O)Nc1[nH]c2c3c1C(=CC=C2)N=NNN=C3,indole,NC(=O)C,c1nn[nH]n1,True,SMOL-0241,242.24200000000005,1.6450999999999996,3,5,94.0,1,3,1,18,7,True,True,True,True,True,True,0.6978,8.57,0.1433,0.4462,0.8549,1.0,0.6978,0.1433,0.4462,0.2137,1.0,46.56,3.3,49.86,246
CNC(=O)c1cccc2cc(C)[nH]c12,indole,C(=O)NC,C,True,SMOL-0178,188.23,1.83592,2,1,44.89,1,2,2,14,3,True,True,True,True,True,True,0.7042,3.0,0.7,0.19,0.6641,0.5,0.7042,0.7,0.19,0.166,0.5,43.15,6.6,49.75,247
CNC(=O)n1nccc1CC(C)C,pyrazole,CC(C)C,C(=O)NC,True,SMOL-0142,181.23899999999998,1.2690999999999997,1,3,46.92,2,1,1,13,4,True,True,True,True,True,True,0.7464,2.52,0.7477,0.17,1.2309,0.5,0.7464,0.7477,0.17,0.3077,0.5,43.14,6.6,49.74,248
O=C(O)c1cc2c([nH]1)=C1C=CC1CNCCNC=2,indole,C1CNCCN1,C(=O)O,True,SMOL-0337,245.282,-1.019599999999999,4,3,77.14999999999999,1,3,1,18,5,True,True,True,True,True,True,0.5107,4.3,0.57,0.5287,3.5196,1.0,0.5107,0.57,0.5287,0.8799,1.0,46.23,3.3,49.53,249
CNC(=O)c1[nH]c2ccccc2c1F,indole,C(=O)NC,F,False,SMOL-0464,192.19299999999998,1.6666,2,1,44.89,1,2,2,14,4,True,True,True,True,True,True,0.7088,3.0,0.7,0.19,0.8334,0.5,0.7088,0.7,0.19,0.2083,0.5,42.84,6.6,49.44,250
CC(=O)Nc1ccnn1C(C)C,pyrazole,NC(=O)C,C(C)C,False,SMOL-0487,167.212,1.4223999999999997,1,3,46.92,2,1,1,12,4,True,True,True,True,True,True,0.7237,2.6,0.74,0.17,1.0776,0.5,0.7237,0.74,0.17,0.2694,0.5,42.8,6.6,49.4,251
C1=CC2CNCCNc3nn[nH]nnc4cc3c2cc4=N1,other,C1CNCCN1,c1nn[nH]n1,True,SMOL-0051,282.31100000000004,-0.16320000000000018,3,7,103.77,0,4,2,21,8,True,True,True,True,True,True,0.6199,9.84,0.0157,0.6125,2.6632,1.0,0.6199,0.0157,0.6125,0.6658,1.0,42.53,6.7,49.23,252
CCNc1ncc2cccc(C(F)(F)F)c2n1,phenylpyridine,NCC,C(F)(F)F,True,SMOL-0157,241.21599999999995,3.080400000000001,1,3,37.81,2,2,2,17,6,True,True,True,True,True,True,0.8775,3.16,0.6841,0.2762,0.5804,0.0,0.8775,0.6841,0.2762,0.1451,0.0,42.46,6.6,49.06,253
CC(=O)Nc1c[nH]nc1C(C)C,pyrazole,NC(=O)C,C(C)C,False,SMOL-0405,167.212,1.4914999999999998,2,2,57.78,2,1,1,12,4,True,True,True,True,True,True,0.7007,2.6,0.74,0.17,1.0085,0.5,0.7007,0.74,0.17,0.2521,0.5,42.4,6.6,49.0,254
CC(=O)NN1N=CC=CC=CC=C2C=C21,pyrazole,c1ccccc1,NC(=O)C,True,SMOL-0320,201.229,1.2752000000000001,1,3,44.7,1,2,0,15,4,True,True,True,True,True,True,0.6941,3.0,0.7,0.22,1.2248,0.5,0.6941,0.7,0.22,0.3062,0.5,42.39,6.6,48.99,255
CNC(=O)c1ccnn1CC(C)C,pyrazole,C(=O)NC,CC(C)C,True,SMOL-0205,181.23899999999998,0.8986999999999998,1,3,46.92,3,1,1,13,4,True,True,True,True,True,True,0.7527,2.52,0.7477,0.17,1.6013,0.5,0.7527,0.7477,0.17,0.4003,0.5,42.37,6.6,48.97,256
CC(C)Cc1ccnc(C2=C3C=CC3COCCNC=C2)c1,phenylpyridine,C1COCCN1,CC(C)C,True,SMOL-0070,296.41399999999993,3.353200000000002,1,3,34.15,3,3,1,22,3,True,True,True,True,True,True,0.9285,4.3,0.57,0.3262,0.8532,0.0,0.9285,0.57,0.3262,0.2133,0.0,42.27,6.7,48.97,257
FC(F)(F)c1ncc2c(n1)=C1C=CC1CNCCNC=2,phenylpyridine,C(F)(F)F,C1CNCCN1,False,SMOL-0446,282.26899999999995,-0.23710000000000048,2,4,49.84,0,3,1,20,7,True,True,True,True,True,True,0.6896,4.45,0.555,0.4425,2.7371,0.5,0.6896,0.555,0.4425,0.6843,0.5,42.27,6.7,48.97,258
CCNc1ncc2cccc(Cl)c2n1,phenylpyridine,NCC,Cl,False,SMOL-0449,207.664,2.7150000000000007,1,3,37.81,2,2,2,14,4,True,True,True,True,True,True,0.8231,3.0,0.7,0.2762,0.215,0.0,0.8231,0.7,0.2762,0.0538,0.0,42.33,6.6,48.93,259
CCNc1ccnn1C(=O)NC,pyrazole,NCC,C(=O)NC,True,SMOL-0216,168.2,0.5023999999999998,2,4,58.95,2,1,1,12,5,True,True,True,True,True,True,0.6758,2.85,0.715,0.2863,1.9976,0.5,0.6758,0.715,0.2863,0.4994,0.5,42.29,6.6,48.89,260
CC(=O)Nc1cc2c3cc1C(C=CN=3)COCCNN=2,other,C1COCCN1,NC(=O)C,True,SMOL-0348,272.30799999999994,0.029900000000000093,2,5,75.08,1,3,1,20,6,True,True,True,True,True,True,0.7571,9.1,0.09,0.4163,2.4701,1.0,0.7571,0.09,0.4163,0.6175,1.0,42.04,6.7,48.74,261
c1ccnc2cc3c(cc1)n[nH]nnc1ccnc2cc13,other,c1nn[nH]n1,c1ccccc1,True,SMOL-0302,274.28700000000003,2.5736999999999997,1,5,80.24,0,4,4,21,6,True,True,True,True,True,True,0.5328,8.8,0.12,0.38,0.0737,1.0,0.5328,0.12,0.38,0.0184,1.0,41.93,6.7,48.63,262
NS(=O)(=O)C1=CC=C2N=NNN=Cc3cnc2nc31,phenylpyridine,c1nn[nH]n1,S(=O)(=O)N,True,SMOL-0096,277.269,-0.23519999999999935,2,8,135.05,1,3,1,19,10,True,True,True,True,True,True,0.7301,7.78,0.2221,0.6187,2.7352,0.5,0.7301,0.2221,0.6187,0.6838,0.5,41.92,6.7,48.62,263
CCNc1cccc2cnc(C(C)C)nc12,phenylpyridine,C(C)C,NCC,True,SMOL-0036,215.29999999999995,3.1850000000000014,1,3,37.81,3,2,2,16,3,True,True,True,True,True,True,0.8541,3.0,0.7,0.2762,0.685,0.0,0.8541,0.7,0.2762,0.1713,0.0,41.93,6.6,48.53,264
CC(C)c1n[nH]nnc2c3nc1c([nH]3)=CC=C2,benzimidazole,c1nn[nH]n1,C(C)C,True,SMOL-0012,228.25900000000004,0.8499999999999998,2,4,83.13999999999999,1,3,2,17,6,True,True,True,True,True,True,0.7576,7.26,0.2741,0.33,1.65,1.0,0.7576,0.2741,0.33,0.4125,1.0,45.2,3.3,48.5,265
Cc1ncc2cccc(O)c2n1,phenylpyridine,C,O,False,SMOL-0475,160.176,1.64382,1,3,46.010000000000005,0,2,2,12,3,True,True,True,True,True,True,0.6369,3.0,0.7,0.22,0.8562,0.5,0.6369,0.7,0.22,0.214,0.5,41.88,6.6,48.48,266
Cc1cccc2cnc(O)nc12,phenylpyridine,O,C,True,SMOL-0292,160.17600000000002,1.64382,1,3,46.010000000000005,0,2,2,12,3,True,True,True,True,True,True,0.6369,3.0,0.7,0.22,0.8562,0.5,0.6369,0.7,0.22,0.214,0.5,41.88,6.6,48.48,267
NC1=NNC=CC=CC=C2C=C21,pyrazole,c1ccccc1,N,False,SMOL-0413,159.19199999999995,0.7981000000000003,2,3,50.41,0,2,0,12,3,True,True,True,True,True,True,0.5489,3.0,0.7,0.3625,1.7019,0.5,0.5489,0.7,0.3625,0.4255,0.5,41.84,6.6,48.44,268
COc1nc2c([nH]1)=C1C=CC1CNCCNC=2,indole,C1CNCCN1,OC,True,SMOL-0061,232.287,-1.3141999999999978,3,4,61.97,1,3,1,17,5,True,True,True,True,True,True,0.5622,4.3,0.57,0.4725,3.8142,1.0,0.5622,0.57,0.4725,0.9535,1.0,45.1,3.3,48.4,269
CCNc1cccc(-c2ccccc2CC(C)C)n1,other,NCC,CC(C)C,True,SMOL-0016,254.37699999999998,4.3789000000000025,1,2,24.92,5,2,2,19,2,True,True,True,True,True,True,0.8562,3.0,0.7,0.2462,1.8789,0.0,0.8562,0.7,0.2462,0.4697,0.0,38.09,10.0,48.09,270
CCC1=CC2CNCCNNN=C12,pyrazole,CC,C1CNCCN1,True,SMOL-0173,180.25500000000002,0.00599999999999945,3,4,48.449999999999996,1,2,0,13,4,True,True,True,True,True,True,0.5324,3.82,0.6177,0.4788,2.494,0.5,0.5324,0.6177,0.4788,0.6235,0.5,41.29,6.6,47.89,271
NS(=O)(=O)C1=c2nc3ncc2=CNCCNCC3C=C1,phenylpyridine,C1CNCCN1,S(=O)(=O)N,True,SMOL-0289,293.352,-2.542499999999997,3,6,110.00000000000001,1,3,1,20,8,True,True,True,True,True,True,0.5261,8.2,0.18,0.645,5.0425,1.0,0.5261,0.18,0.645,1.0,1.0,41.1,6.7,47.8,272
C1=CC=C2C=C2C2=NNNCCNCC2C=C1,pyrazole,c1ccccc1,C1CNCCN1,True,SMOL-0159,228.29899999999998,0.6483999999999999,3,4,48.45,0,3,0,17,4,True,True,True,True,True,True,0.5703,4.3,0.57,0.5287,1.8516,0.5,0.5703,0.57,0.5287,0.4629,0.5,44.39,3.3,47.69,273
CC(=O)Nc1cccccc2c3nc1c([nH]3)=CC=C2,benzimidazole,c1ccccc1,NC(=O)C,True,SMOL-0286,251.289,2.1719,2,2,57.78,1,3,2,19,4,True,True,True,True,True,True,0.8157,7.1,0.29,0.27,0.3281,0.5,0.8157,0.29,0.27,0.082,0.5,40.97,6.7,47.67,274
NC(=O)c1cccc2nc(S(N)(=O)=O)[nH]c12,indole,C(=O)N,S(=O)(=O)N,False,SMOL-0366,240.24399999999997,-0.6908000000000001,3,4,131.92999999999998,2,2,2,16,8,True,True,True,True,True,True,0.6403,3.6,0.64,0.4225,3.1908,0.5,0.6403,0.64,0.4225,0.7977,0.5,41.01,6.6,47.61,275
CC(=O)Nc1cc2c3cc1C(C=CN=3)CNCCNN=2,other,C1CNCCN1,NC(=O)C,False,SMOL-0396,271.32399999999996,-0.3970999999999995,3,5,77.88,1,3,1,20,6,True,True,True,True,True,True,0.6504,9.1,0.09,0.5025,2.8971,1.0,0.6504,0.09,0.5025,0.7243,1.0,40.89,6.7,47.59,276
NS(=O)(=O)c1cc2c3cc1C(C=CN=2)CNCCNN=3,other,S(=O)(=O)N,C1CNCCN1,True,SMOL-0089,293.35200000000003,-1.7080999999999975,3,6,108.94000000000001,1,4,1,20,8,True,True,True,True,True,True,0.5727,9.9,0.01,0.695,4.2081,1.0,0.5727,0.01,0.695,1.0,1.0,40.37,6.7,47.07,277
CC(=O)NC1=CC2CNCCNC=NN12,pyrazole,NC(=O)C,C1CNCCN1,True,SMOL-0073,209.253,-1.2157999999999982,3,5,68.76,1,2,0,15,6,True,True,True,True,True,True,0.5064,4.1,0.59,0.4525,3.7158,1.0,0.5064,0.59,0.4525,0.9289,1.0,43.75,3.3,47.05,278
CNC(=O)C1=CC2COCCNNN=C12,pyrazole,C(=O)NC,C1COCCN1,True,SMOL-0128,210.237,-1.2309999999999979,3,5,74.75,1,2,0,15,6,True,True,True,True,True,True,0.5063,4.1,0.59,0.4525,3.731,1.0,0.5063,0.59,0.4525,0.9327,1.0,43.71,3.3,47.01,279
Fc1cccc(C2=CC=CC3COCCNC=C23)n1,other,F,C1COCCN1,True,SMOL-0017,258.29599999999994,2.2938,1,3,34.15,1,3,1,19,4,True,True,True,True,True,True,0.7848,4.3,0.57,0.3262,0.2062,0.0,0.7848,0.57,0.3262,0.0515,0.0,40.29,6.7,46.99,280
